order_id,product_id,quantity,unit_price,total_price
O00002772,P000408,1,779.64,779.64
O00002772,P000307,3,287.81,863.4300000000001
O00002773,P000225,1,37.18,37.18
O00002774,P000172,3,83.94,251.82
O00002774,P000199,3,392.08,1176.24
O00002775,P000329,2,806.24,1612.48
O00002775,P000206,2,214.88,429.76
O00002775,P000194,3,710.11,2130.33
O00002776,P000090,2,56.1,112.2
O00002777,P000406,3,900.03,2700.09
O00002777,P000010,3,74.29,222.87
O00002777,P000044,1,109.2,109.2
O00002778,P000242,3,893.09,2679.27
O00002778,P000001,3,502.55,1507.65
O00002778,P000355,3,807.61,2422.83
O00002779,P000371,1,482.3,482.3
O00002779,P000486,2,375.53,751.06
O00002780,P000191,2,139.18,278.36
O00002780,P000375,3,703.47,2110.41
O00002781,P000028,2,557.69,1115.38
O00002782,P000255,2,852.73,1705.46
O00002782,P000285,1,712.59,712.59
O00002782,P000378,3,753.06,2259.18
O00002783,P000084,3,16.55,49.650000000000006
O00002783,P000352,1,276.71,276.71
O00002784,P000318,2,678.48,1356.96
O00002784,P000462,2,538.93,1077.86
O00002785,P000441,2,652.09,1304.18
O00002785,P000480,3,815.78,2447.34
O00002786,P000384,1,600.25,600.25
O00002786,P000159,2,715.2,1430.4
O00002786,P000131,1,619.99,619.99
O00002786,P000426,2,161.22,322.44
O00002786,P000390,3,623.54,1870.62
O00002787,P000208,2,451.32,902.64
O00002788,P000436,1,462.33,462.33
O00002788,P000188,1,324.82,324.82
O00002788,P000048,2,291.72,583.44
O00002789,P000203,3,890.86,2672.58
O00002789,P000380,3,466.23,1398.69
O00002789,P000294,2,63.73,127.46
O00002790,P000176,1,856.06,856.06
O00002790,P000255,2,852.73,1705.46
O00002791,P000261,1,527.87,527.87
O00002792,P000173,1,471.39,471.39
O00002792,P000258,2,167.8,335.6
O00002792,P000206,3,214.88,644.64
O00002793,P000224,1,960.92,960.92
O00002793,P000108,2,162.6,325.2
O00002794,P000050,1,302.07,302.07
O00002794,P000462,1,538.93,538.93
O00002795,P000129,3,831.77,2495.31
O00002795,P000211,3,717.16,2151.48
O00002795,P000347,3,679.05,2037.1499999999999
O00002795,P000218,3,898.06,2694.18
O00002796,P000296,2,748.49,1496.98
O00002797,P000480,3,815.78,2447.34
O00002798,P000178,3,590.26,1770.78
O00002799,P000424,1,71.39,71.39
O00002800,P000313,1,474.98,474.98
O00002801,P000277,2,358.72,717.44
O00002801,P000144,2,733.46,1466.92
O00002802,P000247,2,994.73,1989.46
O00002802,P000370,3,528.08,1584.2400000000002
O00002802,P000281,2,667.85,1335.7
O00002802,P000471,1,150.14,150.14
O00002803,P000415,2,154.36,308.72
O00002803,P000139,1,132.99,132.99
O00002804,P000318,3,678.48,2035.44
O00002804,P000471,3,150.14,450.41999999999996
O00002804,P000258,3,167.8,503.40000000000003
O00002805,P000263,2,500.88,1001.76
O00002806,P000471,3,150.14,450.41999999999996
O00002807,P000169,3,287.03,861.0899999999999
O00002808,P000298,1,749.29,749.29
O00002808,P000107,3,849.31,2547.93
O00002808,P000129,3,831.77,2495.31
O00002808,P000193,1,308.75,308.75
O00002808,P000459,1,163.83,163.83
O00002809,P000369,3,234.86,704.58
O00002810,P000070,3,972.57,2917.71
O00002810,P000362,1,864.18,864.18
O00002810,P000068,1,601.94,601.94
O00002811,P000266,2,561.56,1123.12
O00002811,P000016,1,233.22,233.22
O00002812,P000124,2,195.23,390.46
O00002812,P000128,3,777.36,2332.08
O00002812,P000028,1,557.69,557.69
O00002812,P000110,3,771.26,2313.7799999999997
O00002813,P000146,2,619.92,1239.84
O00002813,P000153,2,704.79,1409.58
O00002814,P000108,3,162.6,487.79999999999995
O00002814,P000279,1,258.06,258.06
O00002815,P000214,2,394.22,788.44
O00002815,P000040,2,485.01,970.02
O00002815,P000164,3,78.24,234.71999999999997
O00002815,P000357,3,633.56,1900.6799999999998
O00002816,P000152,1,269.56,269.56
O00002816,P000041,1,820.19,820.19
O00002816,P000268,3,660.6,1981.8000000000002
O00002817,P000340,3,115.4,346.20000000000005
O00002818,P000140,3,308.85,926.5500000000001
O00002818,P000200,3,830.52,2491.56
O00002818,P000302,3,674.97,2024.91
O00002818,P000473,2,398.0,796.0
O00002819,P000230,1,331.89,331.89
O00002819,P000453,1,612.76,612.76
O00002819,P000019,1,576.42,576.42
O00002819,P000169,3,287.03,861.0899999999999
O00002819,P000079,1,268.17,268.17
O00002820,P000108,1,162.6,162.6
O00002820,P000382,1,305.82,305.82
O00002820,P000082,2,43.49,86.98
O00002821,P000447,2,632.35,1264.7
O00002821,P000384,3,600.25,1800.75
O00002822,P000194,3,710.11,2130.33
O00002822,P000015,1,911.61,911.61
O00002823,P000497,1,177.39,177.39
O00002824,P000417,3,455.56,1366.68
O00002824,P000446,3,224.71,674.13
O00002825,P000412,2,401.37,802.74
O00002826,P000183,3,885.81,2657.43
O00002827,P000326,3,534.52,1603.56
O00002828,P000012,2,805.63,1611.26
O00002828,P000160,1,571.22,571.22
O00002828,P000364,3,73.15,219.45000000000002
O00002828,P000084,1,16.55,16.55
O00002829,P000359,3,676.46,2029.38
O00002829,P000351,2,677.36,1354.72
O00002829,P000115,2,812.08,1624.16
O00002830,P000438,1,829.34,829.34
O00002830,P000489,2,21.49,42.98
O00002831,P000201,2,29.88,59.76
O00002832,P000460,3,525.86,1577.58
O00002832,P000136,3,950.75,2852.25
O00002833,P000354,1,108.87,108.87
O00002834,P000015,3,911.61,2734.83
O00002834,P000006,2,455.42,910.84
O00002835,P000432,1,853.61,853.61
O00002835,P000143,2,350.14,700.28
O00002836,P000031,1,932.06,932.06
O00002837,P000015,1,911.61,911.61
O00002837,P000356,1,566.52,566.52
O00002838,P000115,1,812.08,812.08
O00002839,P000039,3,562.51,1687.53
O00002839,P000020,1,252.43,252.43
O00002839,P000277,1,358.72,358.72
O00002840,P000207,2,895.93,1791.86
O00002841,P000164,2,78.24,156.48
O00002841,P000475,2,461.03,922.06
O00002842,P000152,2,269.56,539.12
O00002842,P000181,2,287.06,574.12
O00002843,P000460,3,525.86,1577.58
O00002844,P000456,2,356.15,712.3
O00002845,P000068,3,601.94,1805.8200000000002
O00002845,P000379,2,257.58,515.16
O00002846,P000331,1,559.36,559.36
O00002846,P000500,1,703.77,703.77
O00002846,P000257,2,279.11,558.22
O00002847,P000427,2,545.94,1091.88
O00002848,P000405,3,574.78,1724.34
O00002849,P000281,1,667.85,667.85
O00002849,P000073,1,88.28,88.28
O00002849,P000154,3,516.19,1548.5700000000002
O00002850,P000147,1,963.62,963.62
O00002851,P000428,1,933.7,933.7
O00002852,P000020,3,252.43,757.29
O00002852,P000186,3,588.15,1764.4499999999998
O00002853,P000312,1,763.86,763.86
O00002853,P000468,1,112.07,112.07
O00002853,P000130,3,866.64,2599.92
O00002854,P000489,1,21.49,21.49
O00002854,P000495,1,539.68,539.68
O00002855,P000036,1,211.85,211.85
O00002856,P000213,1,441.04,441.04
O00002856,P000045,2,654.03,1308.06
O00002857,P000085,3,940.31,2820.93
O00002858,P000440,2,34.66,69.32
O00002859,P000297,2,95.64,191.28
O00002859,P000195,2,313.75,627.5
O00002859,P000347,2,679.05,1358.1
O00002860,P000079,1,268.17,268.17
O00002861,P000106,1,769.94,769.94
O00002861,P000049,1,121.52,121.52
O00002861,P000227,2,802.86,1605.72
O00002862,P000365,2,163.72,327.44
O00002862,P000451,1,476.11,476.11
O00002862,P000357,1,633.56,633.56
O00002862,P000036,3,211.85,635.55
O00002863,P000246,2,509.59,1019.18
O00002863,P000149,1,649.71,649.71
O00002863,P000019,1,576.42,576.42
O00002864,P000488,2,181.68,363.36
O00002865,P000244,2,730.55,1461.1
O00002865,P000395,1,562.44,562.44
O00002865,P000201,3,29.88,89.64
O00002866,P000116,2,168.53,337.06
O00002866,P000039,3,562.51,1687.53
O00002867,P000258,3,167.8,503.40000000000003
O00002867,P000373,3,428.02,1284.06
O00002867,P000040,3,485.01,1455.03
O00002867,P000048,1,291.72,291.72
O00002868,P000389,2,302.72,605.44
O00002868,P000439,1,725.42,725.42
O00002868,P000294,1,63.73,63.73
O00002868,P000314,2,548.91,1097.82
O00002869,P000468,3,112.07,336.21
O00002870,P000071,1,382.7,382.7
O00002870,P000393,3,575.3,1725.8999999999999
O00002870,P000127,2,295.78,591.56
O00002871,P000401,2,768.05,1536.1
O00002871,P000014,1,522.19,522.19
O00002871,P000297,2,95.64,191.28
O00002872,P000433,1,950.7,950.7
O00002873,P000270,1,261.75,261.75
O00002873,P000283,3,727.67,2183.0099999999998
O00002874,P000296,2,748.49,1496.98
O00002875,P000192,3,119.81,359.43
O00002876,P000318,1,678.48,678.48
O00002877,P000266,1,561.56,561.56
O00002877,P000442,2,369.31,738.62
O00002877,P000085,2,940.31,1880.62
O00002877,P000399,3,407.54,1222.6200000000001
O00002878,P000099,1,602.06,602.06
O00002878,P000075,3,907.96,2723.88
O00002878,P000488,1,181.68,181.68
O00002879,P000212,2,949.57,1899.14
O00002879,P000216,3,271.5,814.5
O00002880,P000067,1,544.36,544.36
O00002880,P000020,1,252.43,252.43
O00002880,P000205,2,13.78,27.56
O00002881,P000263,2,500.88,1001.76
O00002882,P000279,3,258.06,774.1800000000001
O00002882,P000058,2,899.9,1799.8
O00002883,P000158,2,783.31,1566.62
O00002884,P000086,3,360.9,1082.6999999999998
O00002884,P000205,3,13.78,41.339999999999996
O00002885,P000380,2,466.23,932.46
O00002886,P000399,1,407.54,407.54
O00002886,P000498,2,510.54,1021.08
O00002886,P000433,2,950.7,1901.4
O00002887,P000352,2,276.71,553.42
O00002888,P000119,1,462.97,462.97
O00002889,P000077,1,538.31,538.31
O00002889,P000490,3,807.88,2423.64
O00002890,P000373,2,428.02,856.04
O00002890,P000495,3,539.68,1619.04
O00002891,P000403,1,321.76,321.76
O00002892,P000016,3,233.22,699.66
O00002893,P000059,1,467.75,467.75
O00002894,P000124,3,195.23,585.6899999999999
O00002894,P000141,2,904.76,1809.52
O00002894,P000418,3,488.2,1464.6
O00002894,P000271,2,759.58,1519.16
O00002895,P000089,2,977.56,1955.12
O00002895,P000415,3,154.36,463.08000000000004
O00002896,P000131,2,619.99,1239.98
O00002896,P000146,2,619.92,1239.84
O00002896,P000314,3,548.91,1646.73
O00002896,P000384,2,600.25,1200.5
O00002897,P000223,1,469.58,469.58
O00002898,P000381,3,167.03,501.09000000000003
O00002898,P000456,1,356.15,356.15
O00002898,P000455,3,33.75,101.25
O00002898,P000477,2,74.71,149.42
O00002899,P000161,3,860.1,2580.3
O00002900,P000466,3,873.08,2619.2400000000002
O00002900,P000375,3,703.47,2110.41
O00002901,P000495,1,539.68,539.68
O00002901,P000485,1,720.61,720.61
O00002902,P000039,3,562.51,1687.53
O00002902,P000378,1,753.06,753.06
O00002903,P000148,3,941.87,2825.61
O00002903,P000089,1,977.56,977.56
O00002903,P000321,2,610.46,1220.92
O00002903,P000362,3,864.18,2592.54
O00002904,P000415,3,154.36,463.08000000000004
O00002904,P000242,2,893.09,1786.18
O00002905,P000025,1,99.15,99.15
O00002905,P000471,2,150.14,300.28
O00002906,P000424,2,71.39,142.78
O00002906,P000043,3,118.13,354.39
O00002907,P000492,3,733.6,2200.8
O00002907,P000020,3,252.43,757.29
O00002907,P000346,2,272.75,545.5
O00002907,P000456,1,356.15,356.15
O00002908,P000214,1,394.22,394.22
O00002909,P000496,3,301.67,905.01
O00002909,P000053,3,243.94,731.8199999999999
O00002910,P000155,2,701.69,1403.38
O00002910,P000448,1,153.92,153.92
O00002910,P000471,3,150.14,450.41999999999996
O00002911,P000370,2,528.08,1056.16
O00002911,P000343,2,322.57,645.14
O00002912,P000455,3,33.75,101.25
O00002912,P000062,1,89.45,89.45
O00002913,P000285,3,712.59,2137.77
O00002913,P000425,1,898.2,898.2
O00002913,P000016,1,233.22,233.22
O00002914,P000010,3,74.29,222.87
O00002914,P000076,2,698.67,1397.34
O00002915,P000185,1,325.69,325.69
O00002915,P000236,2,852.7,1705.4
O00002916,P000008,1,126.58,126.58
O00002917,P000011,1,985.28,985.28
O00002917,P000229,1,650.87,650.87
O00002918,P000471,2,150.14,300.28
O00002918,P000366,3,630.22,1890.66
O00002918,P000361,1,350.19,350.19
O00002919,P000140,2,308.85,617.7
O00002919,P000259,3,365.01,1095.03
O00002920,P000210,3,690.2,2070.6000000000004
O00002920,P000479,1,594.63,594.63
O00002921,P000138,2,853.9,1707.8
O00002921,P000416,2,742.19,1484.38
O00002922,P000396,3,79.68,239.04000000000002
O00002923,P000296,1,748.49,748.49
O00002923,P000180,1,727.19,727.19
O00002924,P000092,3,836.3,2508.8999999999996
O00002924,P000204,1,288.71,288.71
O00002925,P000488,2,181.68,363.36
O00002926,P000237,2,128.62,257.24
O00002926,P000386,1,981.86,981.86
O00002926,P000397,3,391.48,1174.44
O00002927,P000140,2,308.85,617.7
O00002927,P000239,3,90.0,270.0
O00002928,P000325,3,139.03,417.09000000000003
O00002928,P000295,1,633.92,633.92
O00002929,P000474,2,206.17,412.34
O00002930,P000133,1,963.14,963.14
O00002931,P000267,1,674.76,674.76
O00002931,P000119,2,462.97,925.94
O00002931,P000239,3,90.0,270.0
O00002931,P000072,1,418.55,418.55
O00002932,P000423,3,746.95,2240.8500000000004
O00002932,P000393,3,575.3,1725.8999999999999
O00002932,P000376,1,276.5,276.5
O00002933,P000018,1,924.69,924.69
O00002933,P000105,2,382.29,764.58
O00002933,P000381,1,167.03,167.03
O00002933,P000229,1,650.87,650.87
O00002934,P000108,2,162.6,325.2
O00002934,P000274,2,979.71,1959.42
O00002934,P000144,3,733.46,2200.38
O00002935,P000473,2,398.0,796.0
O00002935,P000007,2,321.24,642.48
O00002936,P000487,2,437.4,874.8
O00002937,P000190,3,99.35,298.04999999999995
O00002938,P000406,2,900.03,1800.06
O00002938,P000114,3,214.8,644.4000000000001
O00002939,P000422,2,967.12,1934.24
O00002940,P000372,1,417.62,417.62
O00002941,P000234,3,106.63,319.89
O00002942,P000122,1,149.94,149.94
O00002943,P000349,1,229.87,229.87
O00002943,P000351,1,677.36,677.36
O00002943,P000373,2,428.02,856.04
O00002944,P000327,1,482.37,482.37
O00002944,P000344,2,676.96,1353.92
O00002945,P000425,3,898.2,2694.6000000000004
O00002945,P000291,3,899.3,2697.8999999999996
O00002945,P000296,2,748.49,1496.98
O00002946,P000119,1,462.97,462.97
O00002946,P000271,2,759.58,1519.16
O00002946,P000172,1,83.94,83.94
O00002947,P000465,2,487.84,975.68
O00002947,P000347,2,679.05,1358.1
O00002948,P000470,2,123.32,246.64
O00002948,P000306,1,468.22,468.22
O00002949,P000223,3,469.58,1408.74
O00002949,P000399,3,407.54,1222.6200000000001
O00002950,P000077,3,538.31,1614.9299999999998
O00002951,P000195,3,313.75,941.25
O00002951,P000344,3,676.96,2030.88
O00002951,P000193,1,308.75,308.75
O00002951,P000114,2,214.8,429.6
O00002952,P000485,3,720.61,2161.83
O00002953,P000219,1,235.68,235.68
O00002953,P000342,3,863.4,2590.2
O00002953,P000201,1,29.88,29.88
O00002953,P000003,1,692.87,692.87
O00002954,P000227,1,802.86,802.86
O00002955,P000397,3,391.48,1174.44
O00002955,P000394,3,609.89,1829.67
O00002955,P000286,3,792.01,2376.0299999999997
O00002956,P000248,2,132.36,264.72
O00002957,P000150,3,641.7,1925.1000000000001
O00002957,P000469,3,208.55,625.6500000000001
O00002957,P000481,3,665.99,1997.97
O00002957,P000395,2,562.44,1124.88
O00002958,P000127,2,295.78,591.56
O00002958,P000367,2,975.23,1950.46
O00002959,P000492,1,733.6,733.6
O00002960,P000167,3,546.13,1638.3899999999999
O00002960,P000067,1,544.36,544.36
O00002960,P000257,3,279.11,837.33
O00002960,P000484,2,535.94,1071.88
O00002961,P000156,2,616.17,1232.34
O00002961,P000379,1,257.58,257.58
O00002961,P000231,3,807.38,2422.14
O00002962,P000182,2,417.87,835.74
O00002962,P000023,3,105.84,317.52
O00002962,P000311,2,519.0,1038.0
O00002963,P000262,3,840.64,2521.92
O00002964,P000136,1,950.75,950.75
O00002964,P000477,2,74.71,149.42
O00002965,P000058,1,899.9,899.9
O00002966,P000033,3,899.78,2699.34
O00002966,P000003,3,692.87,2078.61
O00002967,P000464,3,309.3,927.9000000000001
O00002967,P000154,1,516.19,516.19
O00002968,P000337,1,95.97,95.97
O00002968,P000380,2,466.23,932.46
O00002969,P000373,3,428.02,1284.06
O00002969,P000295,2,633.92,1267.84
O00002969,P000418,3,488.2,1464.6
O00002970,P000327,3,482.37,1447.1100000000001
O00002970,P000289,1,247.94,247.94
O00002970,P000463,1,41.31,41.31
O00002971,P000191,1,139.18,139.18
O00002972,P000162,1,805.08,805.08
O00002972,P000384,1,600.25,600.25
O00002973,P000449,1,422.79,422.79
O00002974,P000278,1,115.41,115.41
O00002975,P000307,3,287.81,863.4300000000001
O00002975,P000152,3,269.56,808.6800000000001
O00002975,P000312,1,763.86,763.86
O00002976,P000049,3,121.52,364.56
O00002977,P000042,2,924.77,1849.54
O00002977,P000257,3,279.11,837.33
O00002978,P000076,1,698.67,698.67
O00002978,P000306,3,468.22,1404.66
O00002979,P000308,1,851.09,851.09
O00002979,P000217,3,622.06,1866.1799999999998
O00002979,P000043,1,118.13,118.13
O00002980,P000493,1,488.44,488.44
O00002981,P000110,2,771.26,1542.52
O00002981,P000245,2,948.6,1897.2
O00002981,P000447,2,632.35,1264.7
O00002981,P000347,3,679.05,2037.1499999999999
O00002981,P000038,3,360.74,1082.22
O00002982,P000354,1,108.87,108.87
O00002983,P000199,1,392.08,392.08
O00002983,P000304,2,662.83,1325.66
O00002983,P000426,2,161.22,322.44
O00002983,P000190,2,99.35,198.7
O00002984,P000033,1,899.78,899.78
O00002984,P000278,3,115.41,346.23
O00002984,P000042,3,924.77,2774.31
O00002985,P000114,1,214.8,214.8
O00002985,P000101,1,175.54,175.54
O00002986,P000404,1,362.1,362.1
O00002987,P000337,3,95.97,287.90999999999997
O00002987,P000353,3,754.67,2264.0099999999998
O00002988,P000325,2,139.03,278.06
O00002988,P000056,3,452.28,1356.84
O00002988,P000293,1,818.59,818.59
O00002989,P000026,1,499.95,499.95
O00002990,P000456,2,356.15,712.3
O00002990,P000286,2,792.01,1584.02
O00002990,P000394,3,609.89,1829.67
O00002990,P000007,2,321.24,642.48
O00002991,P000020,3,252.43,757.29
O00002992,P000181,2,287.06,574.12
O00002992,P000016,1,233.22,233.22
O00002993,P000424,1,71.39,71.39
O00002994,P000351,3,677.36,2032.08
O00002994,P000317,3,368.6,1105.8000000000002
O00002995,P000041,3,820.19,2460.57
O00002995,P000157,1,21.24,21.24
O00002995,P000074,2,608.92,1217.84
O00002995,P000341,3,448.34,1345.02
O00002995,P000317,2,368.6,737.2
O00002996,P000346,3,272.75,818.25
O00002996,P000390,2,623.54,1247.08
O00002996,P000322,2,663.05,1326.1
O00002997,P000496,3,301.67,905.01
O00002997,P000147,3,963.62,2890.86
O00002997,P000254,2,815.05,1630.1
O00002997,P000072,1,418.55,418.55
O00002998,P000069,3,70.35,211.04999999999998
O00002998,P000495,2,539.68,1079.36
O00002998,P000401,1,768.05,768.05
O00002998,P000493,3,488.44,1465.32
O00002999,P000394,3,609.89,1829.67
O00003000,P000139,2,132.99,265.98
O00003000,P000414,3,327.53,982.5899999999999
O00003001,P000194,1,710.11,710.11
O00003002,P000479,2,594.63,1189.26
O00003003,P000175,2,714.05,1428.1
O00003003,P000078,1,841.33,841.33
O00003003,P000424,1,71.39,71.39
O00003003,P000381,3,167.03,501.09000000000003
O00003004,P000056,1,452.28,452.28
O00003004,P000186,2,588.15,1176.3
O00003005,P000393,1,575.3,575.3
O00003006,P000492,3,733.6,2200.8
O00003007,P000064,1,385.48,385.48
O00003007,P000004,1,674.47,674.47
O00003007,P000310,3,470.05,1410.15
O00003008,P000358,3,130.03,390.09000000000003
O00003009,P000263,3,500.88,1502.6399999999999
O00003009,P000114,1,214.8,214.8
O00003009,P000136,3,950.75,2852.25
O00003010,P000156,1,616.17,616.17
O00003010,P000024,1,723.92,723.92
O00003011,P000290,3,264.02,792.06
O00003011,P000444,3,314.98,944.94
O00003012,P000078,2,841.33,1682.66
O00003012,P000442,1,369.31,369.31
O00003013,P000416,2,742.19,1484.38
O00003013,P000112,2,468.43,936.86
O00003013,P000348,3,899.14,2697.42
O00003014,P000214,3,394.22,1182.66
O00003014,P000110,2,771.26,1542.52
O00003014,P000393,3,575.3,1725.8999999999999
O00003015,P000321,2,610.46,1220.92
O00003015,P000077,2,538.31,1076.62
O00003016,P000461,2,917.02,1834.04
O00003017,P000129,3,831.77,2495.31
O00003017,P000173,3,471.39,1414.17
O00003017,P000188,1,324.82,324.82
O00003017,P000118,3,285.56,856.6800000000001
O00003017,P000284,2,50.23,100.46
O00003018,P000194,3,710.11,2130.33
O00003019,P000229,3,650.87,1952.6100000000001
O00003019,P000041,1,820.19,820.19
O00003019,P000371,1,482.3,482.3
O00003020,P000467,2,866.16,1732.32
O00003021,P000203,3,890.86,2672.58
O00003021,P000066,3,43.24,129.72
O00003021,P000049,1,121.52,121.52
O00003022,P000326,1,534.52,534.52
O00003023,P000404,3,362.1,1086.3000000000002
O00003024,P000305,3,320.08,960.24
O00003025,P000125,2,390.1,780.2
O00003026,P000015,1,911.61,911.61
O00003026,P000048,1,291.72,291.72
O00003027,P000187,3,996.43,2989.29
O00003027,P000379,3,257.58,772.74
O00003028,P000048,2,291.72,583.44
O00003028,P000429,3,880.84,2642.52
O00003029,P000311,2,519.0,1038.0
O00003030,P000445,1,13.5,13.5
O00003031,P000309,2,895.05,1790.1
O00003032,P000160,3,571.22,1713.66
O00003032,P000375,3,703.47,2110.41
O00003033,P000131,1,619.99,619.99
O00003033,P000004,1,674.47,674.47
O00003033,P000236,2,852.7,1705.4
O00003034,P000194,1,710.11,710.11
O00003034,P000493,3,488.44,1465.32
O00003034,P000368,1,751.42,751.42
O00003034,P000072,1,418.55,418.55
O00003035,P000439,3,725.42,2176.2599999999998
O00003036,P000069,3,70.35,211.04999999999998
O00003036,P000219,1,235.68,235.68
O00003036,P000134,3,328.88,986.64
O00003037,P000301,2,620.72,1241.44
O00003038,P000017,2,628.77,1257.54
O00003038,P000455,1,33.75,33.75
O00003038,P000140,1,308.85,308.85
O00003038,P000279,1,258.06,258.06
O00003039,P000142,3,104.23,312.69
O00003039,P000297,1,95.64,95.64
O00003039,P000450,1,102.2,102.2
O00003040,P000079,2,268.17,536.34
O00003041,P000243,3,137.64,412.91999999999996
O00003041,P000388,1,571.03,571.03
O00003042,P000049,3,121.52,364.56
O00003042,P000043,2,118.13,236.26
O00003042,P000353,3,754.67,2264.0099999999998
O00003042,P000211,2,717.16,1434.32
O00003043,P000127,2,295.78,591.56
O00003044,P000202,1,942.42,942.42
O00003044,P000173,2,471.39,942.78
O00003044,P000296,2,748.49,1496.98
O00003044,P000255,2,852.73,1705.46
O00003045,P000287,2,510.09,1020.18
O00003046,P000300,1,217.95,217.95
O00003046,P000178,3,590.26,1770.78
O00003047,P000099,3,602.06,1806.1799999999998
O00003047,P000103,1,863.58,863.58
O00003047,P000312,3,763.86,2291.58
O00003048,P000039,1,562.51,562.51
O00003049,P000094,3,333.11,999.33
O00003050,P000300,3,217.95,653.8499999999999
O00003051,P000465,2,487.84,975.68
O00003051,P000422,3,967.12,2901.36
O00003051,P000129,3,831.77,2495.31
O00003052,P000339,1,610.3,610.3
O00003053,P000019,3,576.42,1729.2599999999998
O00003053,P000300,2,217.95,435.9
O00003054,P000089,1,977.56,977.56
O00003055,P000137,2,968.45,1936.9
O00003056,P000469,3,208.55,625.6500000000001
O00003057,P000060,3,82.3,246.89999999999998
O00003058,P000321,1,610.46,610.46
O00003058,P000414,3,327.53,982.5899999999999
O00003059,P000209,3,671.46,2014.38
O00003059,P000261,3,527.87,1583.6100000000001
O00003060,P000176,2,856.06,1712.12
O00003060,P000345,1,276.39,276.39
O00003060,P000310,2,470.05,940.1
O00003061,P000438,2,829.34,1658.68
O00003061,P000211,1,717.16,717.16
O00003061,P000141,1,904.76,904.76
O00003061,P000140,2,308.85,617.7
O00003062,P000392,3,836.84,2510.52
O00003062,P000448,2,153.92,307.84
O00003062,P000180,2,727.19,1454.38
O00003063,P000420,3,278.6,835.8000000000001
O00003063,P000299,2,557.99,1115.98
O00003064,P000123,2,542.01,1084.02
O00003064,P000141,2,904.76,1809.52
O00003064,P000438,2,829.34,1658.68
O00003065,P000254,1,815.05,815.05
O00003066,P000162,1,805.08,805.08
O00003066,P000450,3,102.2,306.6
O00003067,P000284,1,50.23,50.23
O00003068,P000274,2,979.71,1959.42
O00003069,P000308,2,851.09,1702.18
O00003070,P000244,1,730.55,730.55
O00003070,P000114,1,214.8,214.8
O00003070,P000235,2,361.73,723.46
O00003071,P000430,1,781.32,781.32
O00003071,P000016,1,233.22,233.22
O00003071,P000161,3,860.1,2580.3
O00003072,P000298,1,749.29,749.29
O00003072,P000222,1,208.72,208.72
O00003073,P000404,2,362.1,724.2
O00003074,P000463,3,41.31,123.93
O00003074,P000249,3,109.97,329.90999999999997
O00003074,P000101,2,175.54,351.08
O00003074,P000421,2,979.99,1959.98
O00003075,P000146,1,619.92,619.92
O00003075,P000419,1,291.17,291.17
O00003075,P000418,1,488.2,488.2
O00003076,P000350,3,861.8,2585.3999999999996
O00003076,P000448,2,153.92,307.84
O00003077,P000241,3,435.12,1305.3600000000001
O00003077,P000104,1,321.04,321.04
O00003078,P000165,2,375.23,750.46
O00003079,P000485,2,720.61,1441.22
O00003080,P000372,3,417.62,1252.8600000000001
O00003080,P000207,2,895.93,1791.86
O00003081,P000349,1,229.87,229.87
O00003081,P000483,1,499.35,499.35
O00003082,P000066,2,43.24,86.48
O00003082,P000097,2,15.14,30.28
O00003083,P000107,1,849.31,849.31
O00003083,P000466,2,873.08,1746.16
O00003083,P000468,2,112.07,224.14
O00003084,P000411,2,94.23,188.46
O00003085,P000495,3,539.68,1619.04
O00003085,P000233,1,539.29,539.29
O00003086,P000413,3,435.77,1307.31
O00003086,P000006,2,455.42,910.84
O00003086,P000117,2,38.9,77.8
O00003086,P000131,1,619.99,619.99
O00003087,P000135,3,420.08,1260.24
O00003088,P000420,1,278.6,278.6
O00003088,P000260,3,55.51,166.53
O00003089,P000382,2,305.82,611.64
O00003089,P000266,3,561.56,1684.6799999999998
O00003090,P000283,3,727.67,2183.0099999999998
O00003090,P000288,2,367.19,734.38
O00003090,P000338,3,706.59,2119.77
O00003091,P000321,2,610.46,1220.92
O00003092,P000064,1,385.48,385.48
O00003092,P000381,1,167.03,167.03
O00003092,P000186,3,588.15,1764.4499999999998
O00003093,P000422,1,967.12,967.12
O00003093,P000457,2,307.28,614.56
O00003093,P000085,2,940.31,1880.62
O00003093,P000467,2,866.16,1732.32
O00003094,P000181,2,287.06,574.12
O00003095,P000084,1,16.55,16.55
O00003096,P000003,1,692.87,692.87
O00003096,P000012,1,805.63,805.63
O00003096,P000150,3,641.7,1925.1000000000001
O00003096,P000066,3,43.24,129.72
O00003097,P000155,3,701.69,2105.07
O00003097,P000271,1,759.58,759.58
O00003097,P000448,3,153.92,461.76
O00003097,P000064,1,385.48,385.48
O00003098,P000469,2,208.55,417.1
O00003098,P000265,2,858.02,1716.04
O00003099,P000139,2,132.99,265.98
O00003099,P000426,3,161.22,483.65999999999997
O00003099,P000367,3,975.23,2925.69
O00003100,P000075,3,907.96,2723.88
O00003101,P000445,1,13.5,13.5
O00003101,P000490,3,807.88,2423.64
O00003102,P000271,3,759.58,2278.7400000000002
O00003102,P000402,3,599.81,1799.4299999999998
O00003103,P000064,3,385.48,1156.44
O00003103,P000295,3,633.92,1901.7599999999998
O00003103,P000217,2,622.06,1244.12
O00003103,P000373,2,428.02,856.04
O00003104,P000391,3,555.95,1667.8500000000001
